,Applicant,Department,Admitted
6446,Male,B,False
6447,Male,E,False
6448,Female,E,True
6449,Male,D,False
6450,Female,C,True
6451,Female,F,False
6452,Male,F,False
6453,Female,A,False
6454,Male,D,True
6455,Female,F,True
6456,Male,B,True
6457,Male,B,False
6458,Male,C,False
6459,Male,A,False
6460,Male,A,False
6461,Male,F,False
6462,Male,B,True
6463,Male,F,False
6464,Female,E,False
6465,Male,D,False
6466,Female,C,False
6467,Male,C,False
6468,Male,A,True
6469,Female,D,False
6470,Male,A,True
6471,Female,D,False
6472,Female,F,True
6473,Male,F,False
6474,Male,A,True
6475,Male,A,True
6476,Female,E,False
6477,Female,C,False
6478,Male,D,False
6479,Female,E,False
6480,Male,C,True
6481,Female,C,False
6482,Male,C,True
6483,Female,C,False
6484,Male,B,True
6485,Female,C,True
6486,Female,C,True
6487,Male,D,False
6488,Male,A,False
6489,Female,D,False
6490,Female,F,True
6491,Female,C,True
6492,Female,A,True
6493,Male,B,True
6494,Male,F,True
6495,Female,F,True
6496,Male,A,False
6497,Male,E,False
6498,Female,C,False
6499,Male,B,False
6500,Female,D,False
6501,Female,C,True
6502,Male,F,False
6503,Male,C,True
6504,Male,C,False
6505,Male,E,True
6506,Female,E,False
6507,Male,B,True
6508,Male,D,False
6509,Female,F,False
6510,Male,A,True
6511,Male,A,True
6512,Male,D,True
6513,Female,F,False
6514,Female,C,False
6515,Female,E,False
6516,Male,D,False
6517,Female,F,False
6518,Male,B,False
6519,Female,E,False
6520,Female,C,True
6521,Female,C,False
6522,Female,E,True
6523,Male,B,False
6524,Male,B,False
6525,Female,D,True
6526,Female,C,False
6527,Male,D,False
6528,Female,E,False
6529,Male,C,False
6530,Male,A,True
6531,Female,C,False
6532,Male,B,False
6533,Male,A,True
6534,Male,D,False
6535,Female,F,False
6536,Male,C,True
6537,Female,A,True
6538,Male,A,True
6539,Female,E,False
6540,Male,C,True
6541,Male,A,True
6542,Female,E,False
6543,Male,B,True
6544,Male,B,True
6545,Male,A,True
6546,Male,A,True
6547,Male,C,False
6548,Male,F,True
6549,Male,C,True
6550,Female,D,False
6551,Female,D,False
6552,Male,F,False
6553,Male,F,True
6554,Female,C,False
6555,Male,B,True
6556,Female,F,False
6557,Male,D,False
6558,Female,D,False
6559,Male,A,False
6560,Male,A,True
6561,Male,A,True
6562,Male,B,False
6563,Female,B,True
6564,Female,D,False
6565,Female,E,False
6566,Female,E,False
6567,Male,B,True
6568,Male,B,True
6569,Male,A,True
6570,Female,C,False
6571,Female,D,True
6572,Female,F,False
6573,Female,D,True
6574,Male,B,True
6575,Male,A,True
6576,Male,D,False
6577,Male,B,True
6578,Female,D,False
6579,Male,D,False
6580,Male,B,True
6581,Male,F,False
6582,Male,D,False
6583,Male,F,True
6584,Female,D,False
6585,Male,A,True
6586,Male,B,False
6587,Male,F,False
6588,Female,C,False
6589,Female,E,False
6590,Male,F,True
6591,Male,D,False
6592,Female,D,True
6593,Male,A,False
6594,Female,A,True
6595,Male,B,True
6596,Male,C,True
6597,Male,B,True
6598,Male,E,False
6599,Female,F,False
6600,Male,A,True
6601,Male,A,False
6602,Male,A,True
6603,Male,A,False
6604,Male,A,True
6605,Female,E,False
6606,Female,E,False
6607,Female,F,False
6608,Male,D,True
6609,Female,F,False
6610,Male,A,True
6611,Male,B,True
6612,Male,B,True
6613,Male,F,False
6614,Male,E,False
6615,Female,C,True
6616,Female,C,False
6617,Female,B,True
6618,Female,E,True
6619,Male,F,False
6620,Male,F,True
6621,Male,D,False
6622,Female,D,False
6623,Male,D,True
6624,Female,D,True
6625,Female,C,False
6626,Male,A,False
6627,Male,D,True
6628,Male,C,False
6629,Male,C,False
6630,Female,A,False
6631,Female,C,False
6632,Female,E,False
6633,Female,C,True
6634,Female,B,True
6635,Male,B,False
6636,Male,D,False
6637,Female,E,False
6638,Female,F,False
6639,Female,F,False
6640,Female,C,False
6641,Male,A,True
6642,Male,A,False
6643,Male,A,False
6644,Female,E,False
6645,Female,E,False
6646,Female,C,True
6647,Male,F,False
6648,Male,C,True
6649,Female,D,False
6650,Male,F,False
6651,Male,A,False
6652,Male,F,False
6653,Male,C,True
6654,Male,F,True
6655,Female,E,False
6656,Male,D,True
6657,Male,C,False
6658,Male,F,True
6659,Female,C,False
6660,Male,B,False
6661,Female,C,False
6662,Male,D,True
6663,Male,C,False
6664,Female,D,False
6665,Male,A,True
6666,Male,A,False
6667,Female,C,False
6668,Male,D,False
6669,Female,E,True
6670,Male,A,True
6671,Female,C,False
6672,Male,F,False
6673,Female,C,True
6674,Female,E,False
6675,Female,C,True
6676,Female,C,False
6677,Female,E,False
6678,Female,E,False
6679,Female,F,True
6680,Female,E,False
6681,Female,B,False
6682,Female,C,False
6683,Male,A,False
6684,Male,B,False
6685,Male,A,True
6686,Male,D,False
6687,Male,D,False
6688,Male,B,True
6689,Male,B,True
6690,Male,A,True
6691,Male,E,False
6692,Female,D,False
6693,Male,D,False
6694,Female,E,True
6695,Male,A,True
6696,Male,B,False
6697,Male,D,False
6698,Male,C,False
6699,Male,F,True
6700,Male,A,True
6701,Female,E,True
6702,Male,E,False
6703,Male,F,False
6704,Male,D,False
6705,Male,B,True
6706,Female,C,False
6707,Male,F,False
6708,Male,A,False
6709,Female,C,False
6710,Female,A,False
6711,Female,B,True
6712,Female,C,False
6713,Female,E,True
6714,Male,D,False
6715,Male,F,True
6716,Male,F,True
6717,Female,C,False
6718,Female,C,False
6719,Male,A,True
6720,Male,F,False
6721,Male,B,True
6722,Male,E,False
6723,Male,F,True
6724,Female,C,False
6725,Female,F,True
6726,Female,C,False
6727,Male,F,False
6728,Male,A,True
6729,Female,E,True
6730,Female,E,False
6731,Male,B,False
6732,Male,A,False
6733,Male,A,True
6734,Male,A,False
6735,Female,E,False
6736,Male,A,True
6737,Female,C,True
6738,Male,B,False
6739,Male,D,False
6740,Female,F,False
6741,Male,D,False
6742,Female,B,True
6743,Male,D,True
6744,Male,D,True
6745,Female,C,False
6746,Male,A,True
6747,Male,F,False
6748,Male,A,True
6749,Female,E,False
6750,Male,B,False
6751,Female,D,False
6752,Female,F,False
6753,Male,E,False
6754,Male,F,True
6755,Female,D,False
6756,Male,B,True
6757,Male,C,False
6758,Male,A,True
6759,Female,F,True
6760,Female,F,False
6761,Female,C,False
6762,Male,A,True
6763,Male,D,False
6764,Male,F,False
6765,Female,E,False
6766,Male,A,False
6767,Female,E,True
6768,Male,D,False
6769,Female,D,False
6770,Female,C,True
6771,Male,B,True
6772,Male,D,True
6773,Male,C,False
6774,Female,F,False
6775,Female,C,False
6776,Male,C,True
6777,Male,D,False
6778,Male,B,False
6779,Female,D,False
6780,Male,A,True
6781,Female,F,False
6782,Female,C,False
6783,Male,A,True
6784,Female,E,False
6785,Male,B,False
6786,Male,A,False
6787,Female,C,False
6788,Female,E,False
6789,Male,A,True
6790,Female,D,False
6791,Male,B,True
6792,Male,E,False
6793,Male,C,True
6794,Female,C,False
6795,Female,F,False
6796,Male,A,True
6797,Female,C,False
6798,Female,D,True
6799,Male,E,False
6800,Male,B,False
6801,Male,B,True
6802,Male,C,False
6803,Male,A,False
6804,Male,B,True
6805,Female,E,False
6806,Male,B,True
6807,Male,C,False
6808,Male,C,False
6809,Female,B,True
6810,Male,B,True
6811,Male,C,False
6812,Female,F,True
6813,Female,C,True
6814,Female,E,True
6815,Male,A,True
6816,Male,F,False
6817,Male,D,False
6818,Male,C,True
6819,Male,B,True
6820,Male,A,True
6821,Female,F,True
6822,Female,F,False
6823,Female,C,True
6824,Female,A,True
6825,Male,C,False
6826,Female,C,False
6827,Female,F,False
6828,Male,B,True
6829,Male,D,True
6830,Male,A,True
6831,Male,D,False
6832,Female,A,True
6833,Female,D,False
6834,Female,D,False
6835,Male,D,True
6836,Female,C,True
6837,Male,F,False
6838,Male,B,True
6839,Male,F,False
6840,Female,E,True
6841,Male,E,True
6842,Male,F,False
6843,Male,A,True
6844,Male,A,True
6845,Male,A,True
6846,Female,E,False
6847,Female,F,True
6848,Male,D,False
6849,Female,F,False
6850,Male,B,True
6851,Male,B,False
6852,Female,E,True
6853,Female,C,True
6854,Male,E,False
6855,Male,D,True
6856,Female,C,False
6857,Female,A,True
6858,Male,C,False
6859,Male,B,False
6860,Male,A,True
6861,Female,D,False
6862,Female,C,False
6863,Male,C,False
6864,Male,D,True
6865,Female,D,False
6866,Male,F,False
6867,Female,F,False
6868,Female,E,True
6869,Female,F,False
6870,Female,D,False
6871,Male,B,True
6872,Female,F,False
6873,Male,B,False
6874,Male,D,False
6875,Female,F,False
6876,Male,F,False
6877,Male,E,False
6878,Female,C,False
6879,Female,F,True
6880,Female,C,True
6881,Female,C,False
6882,Female,C,True
6883,Male,C,False
6884,Female,C,False
6885,Male,A,True
6886,Female,C,False
6887,Male,A,True
6888,Male,E,False
6889,Male,C,False
6890,Female,D,False
6891,Female,F,True
6892,Female,C,False
6893,Female,C,False
6894,Male,C,True
6895,Male,B,True
6896,Male,C,True
6897,Male,E,False
6898,Male,B,True
6899,Male,F,False
6900,Male,B,True
6901,Male,D,False
6902,Male,B,True
6903,Male,C,True
6904,Male,C,True
6905,Male,A,True
6906,Male,B,False
6907,Female,F,True
6908,Female,F,False
6909,Female,F,False
6910,Male,B,True
6911,Male,B,True
6912,Male,A,True
6913,Female,F,False
6914,Male,F,False
6915,Male,B,True
6916,Female,D,False
6917,Male,A,False
6918,Male,A,True
6919,Male,E,False
6920,Female,C,False
6921,Male,B,True
6922,Male,E,False
6923,Female,C,True
6924,Male,A,False
6925,Male,B,True
6926,Male,F,False
6927,Female,C,False
6928,Male,A,True
6929,Male,A,False
6930,Female,E,False
6931,Female,E,False
6932,Male,B,False
6933,Male,C,False
6934,Female,C,False
6935,Female,F,False
6936,Male,E,False
6937,Male,A,True
6938,Female,E,False
6939,Female,D,True
6940,Male,A,False
6941,Male,C,True
6942,Male,A,True
6943,Male,F,False
6944,Male,D,True
6945,Male,B,True
6946,Male,C,True
6947,Male,A,False
6948,Male,F,False
6949,Female,D,True
6950,Female,E,True
6951,Male,F,False
6952,Male,B,False
6953,Male,A,True
6954,Male,F,True
6955,Female,F,False
6956,Male,B,False
6957,Male,A,True
6958,Female,C,False
6959,Female,F,False
6960,Female,E,False
6961,Male,F,True
6962,Male,A,False
6963,Female,F,False
6964,Female,F,False
6965,Female,E,True
6966,Female,D,False
6967,Female,D,False
6968,Male,F,False
6969,Male,B,True
6970,Male,F,False
6971,Female,D,False
6972,Male,D,False
6973,Female,F,False
6974,Female,C,False
6975,Male,B,True
6976,Female,C,False
6977,Male,C,False
6978,Female,C,False
6979,Female,C,False
6980,Male,D,False
6981,Male,D,True
6982,Male,A,True
6983,Female,F,False
6984,Male,C,False
6985,Male,D,False
6986,Female,C,False
6987,Female,F,False
6988,Male,B,False
6989,Male,C,False
6990,Male,D,True
6991,Male,A,True
6992,Female,F,False
6993,Female,F,False
6994,Female,E,False
6995,Female,F,False
6996,Male,B,False
6997,Female,E,True
6998,Male,A,False
6999,Female,D,False
7000,Male,B,False
7001,Female,C,False
7002,Male,A,True
7003,Female,E,False
7004,Male,A,True
7005,Female,E,False
7006,Female,F,False
7007,Male,C,True
7008,Male,E,False
7009,Male,A,False
7010,Female,F,True
7011,Female,C,True
7012,Male,A,False
7013,Female,E,False
7014,Male,F,False
7015,Male,B,False
7016,Male,A,True
7017,Female,D,False
7018,Male,C,False
7019,Male,E,False
7020,Male,B,True
7021,Female,D,False
7022,Male,B,True
7023,Male,A,True
7024,Female,C,True
7025,Female,C,False
7026,Female,D,False
7027,Male,A,False
7028,Female,C,False
7029,Male,B,False
7030,Male,A,True
7031,Male,F,True
7032,Male,A,True
7033,Male,D,True
7034,Male,C,True
7035,Female,E,False
7036,Female,D,False
7037,Female,E,True
7038,Female,C,False
7039,Male,A,False
7040,Male,A,True
7041,Male,E,False
7042,Female,E,True
7043,Male,F,True
7044,Male,D,False
7045,Female,F,False
7046,Female,A,False
7047,Female,C,False
7048,Male,D,False
7049,Male,F,False
7050,Male,F,False
7051,Male,A,True
7052,Male,D,False
7053,Female,B,True
7054,Male,A,False
7055,Female,D,True
7056,Male,C,False
7057,Male,A,True
7058,Male,D,True
7059,Male,B,True
7060,Female,F,True
7061,Female,C,True
7062,Male,A,True
7063,Male,B,True
7064,Male,C,False
7065,Female,F,False
7066,Male,A,True
7067,Male,F,False
7068,Female,C,False
7069,Male,A,True
7070,Male,C,False
7071,Male,C,True
7072,Male,F,False
7073,Male,A,False
7074,Male,D,True
7075,Male,B,True
7076,Female,E,False
7077,Female,E,False
7078,Male,A,False
7079,Female,C,False
7080,Male,B,True
7081,Female,D,False
7082,Male,A,True
7083,Female,E,True
7084,Female,D,True
7085,Female,C,True
7086,Male,F,True
7087,Female,F,False
7088,Female,E,True
7089,Male,F,False
7090,Male,A,False
7091,Male,D,True
7092,Male,C,True
7093,Female,C,False
7094,Male,E,False
7095,Male,D,False
7096,Female,C,False
7097,Female,C,True
7098,Male,A,True
7099,Male,B,True
7100,Male,E,False
7101,Male,A,False
7102,Female,C,False
7103,Male,C,False
7104,Male,C,False
7105,Male,A,True
7106,Male,B,True
7107,Female,C,False
7108,Male,C,False
7109,Male,B,False
7110,Female,C,True
7111,Male,B,False
7112,Male,A,True
7113,Male,A,False
7114,Male,C,True
7115,Male,E,False
7116,Male,C,True
7117,Male,F,True
7118,Female,C,False
7119,Male,A,False
7120,Male,B,True
7121,Female,D,True
7122,Male,D,False
7123,Female,D,False
7124,Female,C,False
7125,Male,A,False
7126,Male,F,True
7127,Male,A,True
7128,Male,B,False
7129,Female,D,True
7130,Male,A,False
7131,Male,E,True
7132,Male,A,False
7133,Male,C,False
7134,Female,D,True
7135,Male,E,False
7136,Male,B,False
7137,Female,E,False
7138,Female,C,True
7139,Male,A,True
7140,Male,A,True
7141,Male,A,False
7142,Female,C,False
7143,Male,F,False
7144,Male,B,True
7145,Female,D,False
7146,Female,C,False
7147,Female,E,False
7148,Male,A,False
7149,Female,F,False
7150,Male,D,True
7151,Male,D,True
7152,Female,E,False
7153,Male,D,False
7154,Male,C,True
7155,Male,A,True
7156,Male,B,True
7157,Female,E,False
7158,Male,B,True
7159,Female,A,True
7160,Male,A,True
7161,Male,F,False
7162,Male,A,False
7163,Female,E,False
7164,Male,F,False
7165,Male,A,False
7166,Female,F,False
7167,Female,F,True
7168,Male,A,False
7169,Male,D,False
7170,Female,F,True
7171,Female,E,False
7172,Female,C,True
7173,Male,A,False
7174,Female,C,False
7175,Female,E,False
7176,Female,E,False
7177,Female,C,False
7178,Female,F,False
7179,Female,D,False
7180,Male,B,False
7181,Female,F,False
7182,Male,E,False
7183,Male,C,False
7184,Male,A,True
7185,Female,C,True
7186,Male,B,False
7187,Female,D,True
7188,Female,E,False
7189,Female,D,False
7190,Female,A,False
7191,Female,F,False
7192,Male,B,True
7193,Female,F,False
7194,Female,D,True
7195,Female,E,False
7196,Male,A,True
7197,Female,E,False
7198,Male,F,False
7199,Male,F,False
7200,Male,F,False
7201,Female,A,False
7202,Male,E,False
7203,Female,E,False
7204,Female,F,False
7205,Female,C,True
7206,Female,D,True
7207,Female,F,False
7208,Male,A,False
7209,Male,C,False
7210,Male,D,False
7211,Female,C,True
7212,Female,C,False
7213,Female,F,False
7214,Female,D,True
7215,Male,E,True
7216,Male,D,True
7217,Male,D,True
7218,Male,A,True
7219,Female,F,False
7220,Female,C,True
7221,Male,A,False
7222,Male,D,True
7223,Female,D,False
7224,Male,C,False
7225,Male,A,True
7226,Male,A,False
7227,Male,D,True
7228,Female,C,True
7229,Male,D,True
7230,Male,D,True
7231,Female,C,False
7232,Male,F,False
7233,Male,A,False
7234,Male,B,False
7235,Male,F,False
7236,Male,F,False
7237,Female,F,True
7238,Male,A,True
7239,Male,B,True
7240,Male,B,True
7241,Male,B,True
7242,Male,F,False
7243,Female,F,False
7244,Male,F,False
7245,Male,B,False
7246,Female,C,True
7247,Female,D,False
7248,Female,F,False
7249,Male,A,True
7250,Female,D,False
7251,Female,C,True
7252,Male,D,True
7253,Female,F,False
7254,Male,B,True
7255,Male,F,False
7256,Female,D,False
7257,Male,D,False
7258,Female,D,False
7259,Male,A,True
7260,Female,F,False
7261,Male,D,False
7262,Male,C,False
7263,Male,D,True
7264,Female,F,False
7265,Male,A,False
7266,Male,B,True
7267,Male,B,False
7268,Female,C,True
7269,Female,C,True
7270,Female,C,True
7271,Female,E,False
7272,Female,D,False
7273,Male,A,False
7274,Female,B,True
7275,Female,D,False
7276,Male,A,True
7277,Female,C,False
7278,Male,F,False
7279,Male,B,True
7280,Male,E,False
7281,Female,E,False
7282,Male,D,True
7283,Male,A,True
7284,Male,A,False
7285,Male,A,False
7286,Male,A,False
7287,Male,C,False
7288,Male,F,False
7289,Female,D,True
7290,Male,D,False
7291,Female,D,True
7292,Male,D,False
7293,Female,D,False
7294,Male,C,True
7295,Male,D,False
7296,Male,A,False
7297,Female,F,False
7298,Male,D,True
7299,Female,C,True
7300,Male,A,False
7301,Male,D,False
7302,Female,C,True
7303,Male,C,True
7304,Male,A,False
7305,Male,D,False
7306,Male,B,True
7307,Male,B,True
7308,Male,A,True
7309,Male,B,True
7310,Male,F,True
7311,Male,D,True
7312,Male,A,False
7313,Male,A,False
7314,Male,B,False
7315,Female,F,False
7316,Male,D,False
7317,Male,C,False
7318,Male,A,False
7319,Male,D,False
7320,Female,D,True
7321,Male,E,False
7322,Male,D,False
7323,Male,A,True
7324,Male,F,False
7325,Male,A,True
7326,Male,A,True
7327,Male,C,False
7328,Female,F,False
7329,Female,D,False
7330,Male,B,True
7331,Female,C,False
7332,Male,D,False
7333,Female,E,True
7334,Male,E,False
7335,Male,D,False
7336,Male,E,False
7337,Male,C,True
7338,Female,D,False
7339,Male,F,False
7340,Male,B,True
7341,Male,A,True
7342,Male,C,False
7343,Male,A,True
7344,Male,F,False
7345,Male,C,True
7346,Female,D,False
7347,Male,D,False
7348,Male,A,True
7349,Female,F,True
7350,Male,A,True
7351,Male,C,True
7352,Female,F,False
7353,Male,B,True
7354,Female,E,False
7355,Female,E,False
7356,Male,A,True
7357,Male,A,True
7358,Male,B,True
7359,Male,E,False
7360,Male,C,False
7361,Female,C,False
7362,Male,F,False
7363,Male,B,False
7364,Male,A,False
7365,Male,C,False
7366,Male,B,True
7367,Male,A,False
7368,Female,C,True
7369,Male,D,True
7370,Female,F,False
7371,Male,F,False
7372,Male,B,False
7373,Male,E,True
7374,Male,D,False
7375,Female,C,False
7376,Male,B,False
7377,Female,D,False
7378,Female,C,True
7379,Female,E,False
7380,Male,A,True
7381,Male,F,False
7382,Female,E,False
7383,Male,C,False
7384,Male,A,False
7385,Female,E,False
7386,Male,D,False
7387,Female,D,False
7388,Female,F,True
7389,Male,A,True
7390,Female,D,True
7391,Female,E,False
7392,Female,A,False
7393,Female,F,False
7394,Female,E,False
7395,Female,D,False
7396,Male,D,True
7397,Female,C,True
7398,Female,E,True
7399,Female,E,False
7400,Female,C,True
7401,Male,D,True
7402,Female,C,False
7403,Male,B,True
7404,Female,E,False
7405,Male,A,False
7406,Male,F,False
7407,Male,A,False
7408,Female,E,False
7409,Female,D,True
7410,Male,B,True
7411,Male,A,False
7412,Male,F,False
7413,Female,F,False
7414,Male,D,False
7415,Female,D,False
7416,Male,A,False
7417,Female,E,False
7418,Female,A,False
7419,Female,C,False
7420,Male,C,True
7421,Female,E,False
7422,Male,E,False
7423,Female,F,False
7424,Male,F,False
7425,Male,A,False
7426,Male,B,True
7427,Male,F,False
7428,Male,E,False
7429,Male,E,False
7430,Female,F,False
7431,Female,C,True
7432,Male,D,True
7433,Male,A,False
7434,Male,D,False
7435,Female,F,True
7436,Male,D,False
7437,Male,A,True
7438,Male,A,False
7439,Male,D,True
7440,Male,F,True
7441,Male,C,False
7442,Male,B,True
7443,Male,E,True
7444,Male,D,False
7445,Male,F,True
7446,Male,F,False
7447,Female,D,False
7448,Female,A,True
7449,Male,A,False
7450,Female,F,False
7451,Male,D,True
7452,Male,A,False
7453,Female,D,False
7454,Male,D,False
7455,Male,C,True
7456,Male,C,True
7457,Male,B,False
7458,Male,E,True
7459,Female,F,False
7460,Male,B,True
7461,Male,A,True
7462,Male,A,False
7463,Female,A,True
7464,Male,A,True
7465,Male,F,True
7466,Male,C,True
7467,Female,D,True
7468,Female,C,False
7469,Male,A,True
7470,Male,A,False
7471,Male,F,True
7472,Male,D,False
7473,Male,A,False
7474,Male,A,True
7475,Female,E,False
7476,Male,B,True
7477,Male,A,True
7478,Female,F,False
7479,Male,A,False
7480,Male,B,True
7481,Male,F,True
7482,Female,E,False
7483,Male,A,True
7484,Female,F,False
7485,Male,A,False
7486,Male,F,False
7487,Male,E,False
7488,Male,A,False
7489,Male,B,False
7490,Male,D,False
7491,Male,E,False
7492,Female,D,False
7493,Female,E,False
7494,Male,A,False
7495,Male,F,False
7496,Male,F,False
7497,Female,F,False
